id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
35970977,135,All his courses are wayyyyyyy too much work for the amount of credits. Pretty tough grader.,1,2022-03-24,SI504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34498084,135,Best professor at the school of information he sincerely cares about his students and will go above and beyond to help them. SI 504 will teach you very practical Linux shell commands I highly recommend the course.,5,2021-04-01,SI504,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26153396,135,Great teacher and very purposeful in trying to help students learn. He keeps lectures interesting and the course was fairly easy and practical. 634 involved no programming where 635 required some programming knowledge.,5,2016-03-17,SI634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25918607,135,"Great lecturer, passionate about helping others learn, and very knowledgeable about Drupal and general IT.",5,2016-01-11,SI635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40619205,136,"I was disappointed with the lectures and content of the course. Many of the topics seemed pretty distant from the actual industry standard practice and even though he mentioned that we will dive into some technical aspect, there were no resources provided nor did we touch on it at the end.",1,2025-01-29,SI-559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40224323,136,"Michael's teaching style and humor make learning enjoyable. I gained valuable insights into XR design and felt motivated. The teaching team is flexible in evaluation, focusing more on individual progress. While the course is a lot of fun, it's definitely challenging. If you're ready to push yourself, it's an incredibly rewarding experience!",5,2024-12-11,SI-559,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
40224044,136,"Dr. Nebeling consistently provides constructive feedback and is incredibly resourceful, which makes the course very engaging. He always offers insightful feedback and responds promptly. I also appreciate how he brings guest speakers to class, offering us exposure to the XR industry in large firms!",5,2024-12-11,SI-559,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
40175046,136,"Professor Nebeling is one of the greatest educators I know! I have 2 Master's in Education and worked as an instructor and curriculum designer for 8 years. I appreciate Professor Nebeling's pedagogical philosophy and teaching approaches! His course align learning objectives, learning experiences, and assessments very well!",5,2024-12-09,SI-559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39670259,136,"Disappointed with the VR/AR class. The content was outdated, and the instructor was both incompetent and uncaring. Explanations were unclear, and the class lacked hands-on experience, making it a poor learning experience overall.",1,2024-08-08,SI-559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39659977,136,"Michael Nebeling, though knowledgeable, is a negligent and uncaring instructor. He seems more focused on boosting his visibility and reputation than genuinely committing to the academic community. This makes students feel like stepping stones in his career rather than valued learners, leaving them disillusioned and dissatisfied.",1,2024-08-03,SI-559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28232060,143,"Moses was a great lecturer for the class ""How to Build a Killer Team"" (now known as ""Organizational Management in Startups""). He cared about his students and his lectures were engaging. Grading was a bit unclear as most assignments didn't have number grades, but checks for completion. The semester-long group project was fun and taught me a lot.",5,2017-05-06,ENTR490,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20095156,143,This class was the entrepreneurship practicum. Moses is very passionate about the class and all things entrepreneurship he's very smart and seems to always have good advice to give for your project. He does seem to be preoccupied with his own start up at times but overall is a good teacher worth taking,4,2012-04-22,ENGR411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39986292,144,"Prof Naseem is a real OG. He has one foot in academia, and the other in the real world solving problems, especially in Pakistan. So he combines scholastic content with pragmatic reality, which is refreshing. He makes proper adjustments during the course to maximize learning and minimize busy work. Grades fairly and makes you *want* to earn them.",5,2024-11-20,SI500,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42695932,147,"The class I took with her was not enjoyable. We can't even reach out to our clients instead we have to do everything through her. Still unsure how she qualifies for this position, would not take again.",1,2026-03-13,SI-311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41197445,147,"I took UX Driven Entrepreneurship with Natalie and absolutely loved it! Natalie is clearly knowledgeable about everything we learned and explained the material well. Having the opportunity to work with a client made the course so much more beneficial, I learned so much by applying the lessons to a real project. Definitely recommend this course!",5,2025-05-07,SI-311,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41181645,147,"As someone in both Ross & SI, this was hands down my favorite class! Natalie is an amazing teacher. She really understands the industry, takes time to answer every question, and explains things clearly. Though I'm not going into gaming, I left with three portfolio pieces. It perfectly blends strategy, marketing, and creativity in gaming lens.",5,2025-05-06,SI-311,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41075032,147,"Class is tailored to the video game industry, those who don't play games might not find the class as engaging. Useful for getting experience with UX research and general pre-production skills, may require self studying if new to UX. Instruction can be vague at times, but Natalie is very glad to help those who ask. Grades strict, gives extra credit.",5,2025-04-28,SI-311,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40967807,147,"Natalie is an amazing professor! I loved the UX-Driven Entrepreneurship course; it distills all the parts I like about UX Research into actually applicable learnings and methods, devoid of much of the overly-academic busywork that comes with most UX classes. If you're engaged in the material, the class is a breeze, just takes some dedication.",5,2025-04-17,SI-311,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40766691,147,"Natalie's courses, while good on paper, often fail in practice. With unrealistic expectations (like 60 user interviews in two weeks) and tough grading, what would be a very fun course becomes a nightmare for students. I like Natalie as a teacher; she does a great job of walking you through the content, but the criteria are unnecessarily difficult.",2,2025-03-13,SI-311,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40566388,147,"the most awful professor that I've ever seen. tons of attendance, no generative AI use(or you may be warned). All the things I learned were less useful than my other course, and l believe it is a waste of my time to study this.",1,2025-01-17,SI-311,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39679471,147,"Learned a lot about entrepreneurship from this class, which has been really helpful for UX research. The workload is a bit heavy, but the material is very comprehensive, and the lectures are worth revisiting multiple times.",5,2024-08-13,SI-311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39437560,147,LOTS of guest speakers... and lots of work.,5,2024-05-11,SI-311,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39429359,147,"Professor Fang did a good job with 311. Hopefully future students will get even better editions of the course, but I was happy with it for a first iteration. Improve the clarity of grading standards and requirements and you're basically there.",5,2024-05-10,SI-311,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39424771,147,"Finally some gaming in SI, and its good one but don't take it lightly.",5,2024-05-09,SI-311,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39411301,147,"Tough but very worth it. I liked the lectures and speakers, and Professor has a lot of games industry and entrepreneurial experience. How does she run a games studio while also teaching? Lol",5,2024-05-08,SI-311,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39363692,147,"Professor is ok. Teaching staff along with grading is quite ridiculous. You can lose points for PARTICIPATION. It makes no sense because did we not complete the ""assignment"" regardless? The GSI/IA's grade all of our work based off THEIR opinions too. It's insane since there's almost never clear directions stated for us. VERY messy class.",2,2024-05-04,SI-311,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40167977,148,The professor was unhelpful in navigating conflicts in group projects. Attendance was mandatory even though it's a word-for-word repeat of the assigned readings.,1,2024-12-09,SI388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35228467,148,"Just don't. Awful course structure design, she makes the no.1 mistake in UX: trying to cater to everyone and ended up with no one satisfied. And because the course doesn't teach everyone much, so your rookies design teammates will still be basically useless at the nearing the end of the course where you could really use help in the group projects",1,2021-11-11,SI582,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34077080,148,"Yes, they're right. She does read off the slides. This can be dreadful at first, but the nice part is that all the pre-readings she makes you do helps you understand the material so you don't really have to pay attention but you will have to participate in the in-class activity. As for the discussion, this is primarily done by the GSI!",4,2020-12-15,SI582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32693738,148,"Very, very dry lectures that are word for word from the readings. Grading is crazy; you need a 95% for an A. The GSIs taught most of the class and the professor was frequently absent from class. Such a shame since the material was actually pretty interestingthe format it was presented in was anything but that.",1,2019-12-17,SI388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32433754,148,"Knowledgeable in the field, but not a very good lecturer. Course content is interesting and relevant, but lectures are usually dry. Attending the class really doesnt gain you much because the lectures are mainly her reading verbatim off of the slides.",2,2019-11-18,SI388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32354313,148,Get ready for lots of cold calling and other scare tactics to get you to participate,1,2019-11-04,SI388,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41096508,153,Really bad,1,2025-04-30,SIADS655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35970955,153,Professor Ghannam was the best instructor I’ve had at MADS she would go out of her way to answer student inquiries and had amazing office hours. This course though was difficult like having the professor and GSI support made it manageable but it was challenging.,5,2022-03-24,SIADS655,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
35833058,153,She is really helpful loved the course!!!,5,2022-02-07,SIADS655,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
35233751,153,Professor Ghannam was one of the best professors Ive had at MADS because of how much she cares about her students. She would always take time out if any day to help answer my questions and patiently walk me through tough homework problems. The homeworks were challenging but I learned a lot.,5,2021-11-13,SIADS655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35063335,153,Had Noha for NLP and really hope to have her for more courses. She always gave good and honest advice and really wants to see students successful. Really hope to have her for more courses. 10/10!,5,2021-09-07,SIADS655,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
38571434,155,"This class was part nightmare, part fun. One lecture and one discussion per week. Lectures weren't fun or engaging. Reading quizzes and in-class assignments made this even more horrible. Can't really miss class... ever without harming your grade. Projects were super duper fun though, which is the only reason why I give this class any merit.",2,2023-12-08,SI429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40109282,156,Didn't even look up from his phone when talking to him during office hours,1,2024-12-05,SI671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39917586,156,"The ""practice exam"" given is significantly, significantly easier than the actual exam, which had an average grade of 70% (and he did not give us a curve). Professor was uncommunicative, both via slack and email. Insanely difficult class.",1,2024-11-09,SI671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38575596,156,It's okay,3,2023-12-08,SI671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39975220,16,"Anthony is extremely friendly and passionate about programming! If you have prior coding experience, this course will be a walk in the park. In contrast to most introductory level programming courses (that are much more intense), the content is designed to walk you through step-by-step (the homework tell you verbatim what to do).",5,2024-11-18,SI506,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
